plant_name,end_datetime,period_hours,energy_kwh
경주풍력,2023-10-18T05:00:00+09:00,1,3563.787056633043
경주풍력,2023-10-18T06:00:00+09:00,1,4442.682281152231
경주풍력,2023-10-18T07:00:00+09:00,1,4687.238903376276
경주풍력,2023-10-18T08:00:00+09:00,1,6952.440980253138
경주풍력,2023-10-18T09:00:00+09:00,1,6253.8332345558365
경주풍력,2023-10-18T10:00:00+09:00,1,4308.110984146302
경주풍력,2023-10-18T11:00:00+09:00,1,2329.0106955389383
경주풍력,2023-10-18T12:00:00+09:00,1,882.5960911991679
경주풍력,2023-10-18T13:00:00+09:00,1,48.852086232993315
경주풍력,2023-10-18T14:00:00+09:00,1,0.0
경주풍력,2023-10-18T15:00:00+09:00,1,100.35607174956931
경주풍력,2023-10-18T16:00:00+09:00,1,1386.8900329952621
경주풍력,2023-10-18T17:00:00+09:00,1,3416.4275979457184
경주풍력,2023-10-18T18:00:00+09:00,1,4909.268358387728
경주풍력,2023-10-18T19:00:00+09:00,1,6841.28828725209
경주풍력,2023-10-18T20:00:00+09:00,1,8960.389047705768
경주풍력,2023-10-18T21:00:00+09:00,1,7456.695770598051
경주풍력,2023-10-18T22:00:00+09:00,1,6841.929405384889
경주풍력,2023-10-18T23:00:00+09:00,1,6588.968665802038
경주풍력,2023-10-19T00:00:00+09:00,1,4306.445870133133
경주풍력,2023-10-19T01:00:00+09:00,1,7104.058475490035
경주풍력,2023-10-19T02:00:00+09:00,1,5352.5478685020025
경주풍력,2023-10-19T03:00:00+09:00,1,3628.913646974383
경주풍력,2023-10-19T04:00:00+09:00,1,5124.484833314264
경주풍력,2023-10-19T05:00:00+09:00,1,7598.579134108667
경주풍력,2023-10-19T06:00:00+09:00,1,9169.447746970536
경주풍력,2023-10-19T07:00:00+09:00,1,8767.422676571015
경주풍력,2023-10-19T08:00:00+09:00,1,8973.836583941156
경주풍력,2023-10-19T09:00:00+09:00,1,9723.8639352106
경주풍력,2023-10-19T10:00:00+09:00,1,9345.337370727739
경주풍력,2023-10-19T11:00:00+09:00,1,6372.044643384482
경주풍력,2023-10-19T12:00:00+09:00,1,4160.639312904223
경주풍력,2023-10-19T13:00:00+09:00,1,2841.682592365317
경주풍력,2023-10-19T14:00:00+09:00,1,1727.1910933178415
경주풍력,2023-10-19T15:00:00+09:00,1,826.6193593951366
경주풍력,2023-10-19T16:00:00+09:00,1,167.98183777724535
경주풍력,2023-10-19T17:00:00+09:00,1,119.6652672395112
경주풍력,2023-10-19T18:00:00+09:00,1,453.53492450705653
경주풍력,2023-10-19T19:00:00+09:00,1,442.93135241316304
경주풍력,2023-10-19T20:00:00+09:00,1,3237.3124823414005
경주풍력,2023-10-19T21:00:00+09:00,1,3954.056025666079
경주풍력,2023-10-19T22:00:00+09:00,1,6543.828947607807
경주풍력,2023-10-19T23:00:00+09:00,1,4357.889830276201
경주풍력,2023-10-20T00:00:00+09:00,1,9183.978660532388
경주풍력,2023-10-20T01:00:00+09:00,1,8681.644579090707
경주풍력,2023-10-20T02:00:00+09:00,1,10113.84409308312
경주풍력,2023-10-20T03:00:00+09:00,1,12592.121811408557
경주풍력,2023-10-20T04:00:00+09:00,1,14238.910295661035
경주풍력,2023-10-20T05:00:00+09:00,1,14331.716298820334
경주풍력,2023-10-20T06:00:00+09:00,1,14918.103455077773
경주풍력,2023-10-20T07:00:00+09:00,1,14928.03282254663
경주풍력,2023-10-20T08:00:00+09:00,1,11361.61540353465
경주풍력,2023-10-20T09:00:00+09:00,1,13127.663278253327
경주풍력,2023-10-20T10:00:00+09:00,1,14976.069338034678
경주풍력,2023-10-20T11:00:00+09:00,1,15866.204233895642
경주풍력,2023-10-20T12:00:00+09:00,1,15389.272719912813
경주풍력,2023-10-20T13:00:00+09:00,1,15181.082550567138
경주풍력,2023-10-20T14:00:00+09:00,1,14879.420649154144
경주풍력,2023-10-20T15:00:00+09:00,1,14813.018018399353
경주풍력,2023-10-20T16:00:00+09:00,1,14987.683899967564
경주풍력,2023-10-20T17:00:00+09:00,1,15073.987042368182
경주풍력,2023-10-20T18:00:00+09:00,1,14294.752437604719
경주풍력,2023-10-20T19:00:00+09:00,1,14783.504193315657
경주풍력,2023-10-20T20:00:00+09:00,1,13983.396184897569
경주풍력,2023-10-20T21:00:00+09:00,1,12421.410759926901
경주풍력,2023-10-20T22:00:00+09:00,1,11903.425397275776
경주풍력,2023-10-20T23:00:00+09:00,1,14110.467645310211
경주풍력,2023-10-21T00:00:00+09:00,1,16894.417053388323
경주풍력,2023-10-21T01:00:00+09:00,1,17538.046358757576
경주풍력,2023-10-21T02:00:00+09:00,1,17730.289815676093
경주풍력,2023-10-21T03:00:00+09:00,1,17797.767811517715
경주풍력,2023-10-21T04:00:00+09:00,1,17444.726872942392
경주풍력,2023-10-21T05:00:00+09:00,1,17446.11994239626
경주풍력,2023-10-21T06:00:00+09:00,1,17715.375900080293
경주풍력,2023-10-21T07:00:00+09:00,1,17631.693104253445
경주풍력,2023-10-21T08:00:00+09:00,1,15729.839732735592
경주풍력,2023-10-21T09:00:00+09:00,1,6177.648057670921
경주풍력,2023-10-21T10:00:00+09:00,1,4931.82269568128
경주풍력,2023-10-21T11:00:00+09:00,1,6274.922917889996
경주풍력,2023-10-21T12:00:00+09:00,1,4267.048108239935
경주풍력,2023-10-21T13:00:00+09:00,1,3750.0067347423746
경주풍력,2023-10-21T14:00:00+09:00,1,10209.555156497927
경주풍력,2023-10-21T15:00:00+09:00,1,10624.937455348041
경주풍력,2023-10-21T16:00:00+09:00,1,11062.027102648284
경주풍력,2023-10-21T17:00:00+09:00,1,10091.387573804412
경주풍력,2023-10-21T18:00:00+09:00,1,8508.516130447813
경주풍력,2023-10-21T19:00:00+09:00,1,6702.645618543222
경주풍력,2023-10-21T20:00:00+09:00,1,2973.8692406419823
경주풍력,2023-10-21T21:00:00+09:00,1,1955.0657997014405
경주풍력,2023-10-21T22:00:00+09:00,1,4671.262563107593
경주풍력,2023-10-21T23:00:00+09:00,1,4599.532708651469
경주풍력,2023-10-22T00:00:00+09:00,1,6965.70319776004
경주풍력,2023-10-22T01:00:00+09:00,1,11582.646693380491
경주풍력,2023-10-22T02:00:00+09:00,1,12600.116088600482
경주풍력,2023-10-22T03:00:00+09:00,1,14332.918514320103
경주풍력,2023-10-22T04:00:00+09:00,1,14318.971059746287
경주풍력,2023-10-22T05:00:00+09:00,1,15240.205109796192
경주풍력,2023-10-22T06:00:00+09:00,1,15955.500505307951
경주풍력,2023-10-22T07:00:00+09:00,1,15840.309820866929
경주풍력,2023-10-22T08:00:00+09:00,1,15108.66633767145
경주풍력,2023-10-22T09:00:00+09:00,1,13689.17700828041
경주풍력,2023-10-22T10:00:00+09:00,1,12041.819363778275
경주풍력,2023-10-22T11:00:00+09:00,1,10830.031530292483
경주풍력,2023-10-22T12:00:00+09:00,1,11943.226493444132
경주풍력,2023-10-22T13:00:00+09:00,1,10784.34225845122
경주풍력,2023-10-22T14:00:00+09:00,1,8169.907663446436
경주풍력,2023-10-22T15:00:00+09:00,1,6263.362381764323
경주풍력,2023-10-22T16:00:00+09:00,1,5413.950450589487
경주풍력,2023-10-22T17:00:00+09:00,1,3258.8358825177165
경주풍력,2023-10-22T18:00:00+09:00,1,4197.644586024635
경주풍력,2023-10-22T19:00:00+09:00,1,4359.577436764275
경주풍력,2023-10-22T20:00:00+09:00,1,5241.442306792317
경주풍력,2023-10-22T21:00:00+09:00,1,9979.722249520417
경주풍력,2023-10-22T22:00:00+09:00,1,13342.196647238101
경주풍력,2023-10-22T23:00:00+09:00,1,12789.624895433422
경주풍력,2023-10-23T00:00:00+09:00,1,11806.309650546307
경주풍력,2023-10-23T01:00:00+09:00,1,13160.227169750684
경주풍력,2023-10-23T02:00:00+09:00,1,12756.263407093618
경주풍력,2023-10-23T03:00:00+09:00,1,13067.56169889254
경주풍력,2023-10-23T04:00:00+09:00,1,14619.21619281073
경주풍력,2023-10-23T05:00:00+09:00,1,13526.06035932902
경주풍력,2023-10-23T06:00:00+09:00,1,10046.435865053376
경주풍력,2023-10-23T07:00:00+09:00,1,9122.308700266629
경주풍력,2023-10-23T08:00:00+09:00,1,8180.136646965221
경주풍력,2023-10-23T09:00:00+09:00,1,6220.977156566302
경주풍력,2023-10-23T10:00:00+09:00,1,4596.453806939397
경주풍력,2023-10-23T11:00:00+09:00,1,3979.228687082067
경주풍력,2023-10-23T12:00:00+09:00,1,3164.572429691243
경주풍력,2023-10-23T13:00:00+09:00,1,1413.6908380268305
경주풍력,2023-10-23T14:00:00+09:00,1,903.9855131702307
경주풍력,2023-10-23T15:00:00+09:00,1,700.3319421189253
경주풍력,2023-10-23T16:00:00+09:00,1,164.32610698184908
경주풍력,2023-10-23T17:00:00+09:00,1,74.59885406010471
경주풍력,2023-10-23T18:00:00+09:00,1,138.47973358697163
경주풍력,2023-10-23T19:00:00+09:00,1,357.46317081054167
경주풍력,2023-10-23T20:00:00+09:00,1,576.6567413533194
경주풍력,2023-10-23T21:00:00+09:00,1,672.5499291392371
경주풍력,2023-10-23T22:00:00+09:00,1,643.9283704558875
경주풍력,2023-10-23T23:00:00+09:00,1,746.5275130059144
경주풍력,2023-10-24T00:00:00+09:00,1,625.7969360310826
경주풍력,2023-10-24T01:00:00+09:00,1,3218.678662775183
경주풍력,2023-10-24T02:00:00+09:00,1,3729.271741864722
경주풍력,2023-10-24T03:00:00+09:00,1,4388.674566094351
경주풍력,2023-10-24T04:00:00+09:00,1,5558.07152042469
경주풍력,2023-10-24T05:00:00+09:00,1,6132.91503641981
경주풍력,2023-10-24T06:00:00+09:00,1,5783.310226609224
경주풍력,2023-10-24T07:00:00+09:00,1,4889.1794033534625
경주풍력,2023-10-24T08:00:00+09:00,1,4666.860737667252
경주풍력,2023-10-24T09:00:00+09:00,1,4142.391310528934
경주풍력,2023-10-24T10:00:00+09:00,1,3643.325531038574
경주풍력,2023-10-24T11:00:00+09:00,1,2705.5559010976112
경주풍력,2023-10-24T12:00:00+09:00,1,1593.9769958904726
경주풍력,2023-10-24T13:00:00+09:00,1,604.8456767951993
경주풍력,2023-10-24T14:00:00+09:00,1,343.0096913034922
경주풍력,2023-10-24T15:00:00+09:00,1,157.32396172084464
경주풍력,2023-10-24T16:00:00+09:00,1,28.72361823104893
경주풍력,2023-10-24T17:00:00+09:00,1,126.48517280138185
경주풍력,2023-10-24T18:00:00+09:00,1,287.6130644249206
경주풍력,2023-10-24T19:00:00+09:00,1,610.7797716297864
경주풍력,2023-10-24T20:00:00+09:00,1,1507.7673649952258
경주풍력,2023-10-24T21:00:00+09:00,1,1576.8333294314161
경주풍력,2023-10-24T22:00:00+09:00,1,1060.7539883726959
경주풍력,2023-10-24T23:00:00+09:00,1,1663.559804174356
경주풍력,2023-10-25T00:00:00+09:00,1,3190.8612397290794
경주풍력,2023-10-25T01:00:00+09:00,1,5651.382410077386
경주풍력,2023-10-25T02:00:00+09:00,1,6922.657162683988
경주풍력,2023-10-25T03:00:00+09:00,1,11469.316576399346
경주풍력,2023-10-25T04:00:00+09:00,1,13504.835689391613
경주풍력,2023-10-25T05:00:00+09:00,1,14361.460064641025
경주풍력,2023-10-25T06:00:00+09:00,1,14857.838720583539
경주풍력,2023-10-25T07:00:00+09:00,1,14320.984717867941
경주풍력,2023-10-25T08:00:00+09:00,1,13367.80761167155
경주풍력,2023-10-25T09:00:00+09:00,1,9149.67037091072
경주풍력,2023-10-25T10:00:00+09:00,1,8398.058997066199
경주풍력,2023-10-25T11:00:00+09:00,1,6520.606929696468
경주풍력,2023-10-25T12:00:00+09:00,1,2558.763862008922
경주풍력,2023-10-25T13:00:00+09:00,1,681.7516524113435
경주풍력,2023-10-25T14:00:00+09:00,1,402.0896540160338
경주풍력,2023-10-25T15:00:00+09:00,1,625.9786747197386
경주풍력,2023-10-25T16:00:00+09:00,1,482.17261851777766
경주풍력,2023-10-25T17:00:00+09:00,1,320.80105452012594
경주풍력,2023-10-25T18:00:00+09:00,1,449.6967452228255
경주풍력,2023-10-25T19:00:00+09:00,1,387.84775192783127
경주풍력,2023-10-25T20:00:00+09:00,1,771.2397475963971
경주풍력,2023-10-25T21:00:00+09:00,1,704.7324020502065
경주풍력,2023-10-25T22:00:00+09:00,1,1193.8585533772084
경주풍력,2023-10-25T23:00:00+09:00,1,3500.2439616433576
경주풍력,2023-10-26T00:00:00+09:00,1,6263.604397333095
경주풍력,2023-10-26T01:00:00+09:00,1,8806.710938379216
경주풍력,2023-10-26T02:00:00+09:00,1,10756.649073470511
경주풍력,2023-10-26T03:00:00+09:00,1,9677.722957311078
경주풍력,2023-10-26T04:00:00+09:00,1,9795.047784302646
경주풍력,2023-10-26T05:00:00+09:00,1,11336.767171436055
경주풍력,2023-10-26T06:00:00+09:00,1,12104.151515927133
경주풍력,2023-10-26T07:00:00+09:00,1,12049.359914533376
경주풍력,2023-10-26T08:00:00+09:00,1,12086.360354160111
경주풍력,2023-10-26T09:00:00+09:00,1,12658.794623486574
경주풍력,2023-10-26T10:00:00+09:00,1,12125.44282986307
경주풍력,2023-10-26T11:00:00+09:00,1,10957.361696247077
경주풍력,2023-10-26T12:00:00+09:00,1,11101.257526668349
경주풍력,2023-10-26T13:00:00+09:00,1,9800.095739128712
경주풍력,2023-10-26T14:00:00+09:00,1,6061.081615441657
경주풍력,2023-10-26T15:00:00+09:00,1,3956.858257072153
경주풍력,2023-10-26T16:00:00+09:00,1,2323.8379569168055
경주풍력,2023-10-26T17:00:00+09:00,1,1431.9588512191585
경주풍력,2023-10-26T18:00:00+09:00,1,969.5408929268069
경주풍력,2023-10-26T19:00:00+09:00,1,1189.2952754876096
경주풍력,2023-10-26T20:00:00+09:00,1,2678.1927440726618
경주풍력,2023-10-26T21:00:00+09:00,1,1681.2452236071622
경주풍력,2023-10-26T22:00:00+09:00,1,2172.2713086443628
경주풍력,2023-10-26T23:00:00+09:00,1,2629.678747502816
경주풍력,2023-10-27T00:00:00+09:00,1,3125.343172763802
경주풍력,2023-10-27T01:00:00+09:00,1,6370.199668334187
경주풍력,2023-10-27T02:00:00+09:00,1,5887.510605644953
경주풍력,2023-10-27T03:00:00+09:00,1,7767.57743704448
경주풍력,2023-10-27T04:00:00+09:00,1,8652.332756126481
경주풍력,2023-10-27T05:00:00+09:00,1,9026.62325990363
경주풍력,2023-10-27T06:00:00+09:00,1,10222.006867365526
경주풍력,2023-10-27T07:00:00+09:00,1,10388.423117386415
경주풍력,2023-10-27T08:00:00+09:00,1,8985.969113413765
경주풍력,2023-10-27T09:00:00+09:00,1,10018.007182465397
경주풍력,2023-10-27T10:00:00+09:00,1,8938.676487136212
경주풍력,2023-10-27T11:00:00+09:00,1,6248.826915455091
경주풍력,2023-10-27T12:00:00+09:00,1,5523.733223305392
경주풍력,2023-10-27T13:00:00+09:00,1,5680.840367363268
경주풍력,2023-10-27T14:00:00+09:00,1,3671.890975098133
경주풍력,2023-10-27T15:00:00+09:00,1,2635.224538792985
경주풍력,2023-10-27T16:00:00+09:00,1,4860.7307132723545
경주풍력,2023-10-27T17:00:00+09:00,1,4475.981491180202
경주풍력,2023-10-27T18:00:00+09:00,1,6482.193979427067
경주풍력,2023-10-27T19:00:00+09:00,1,6983.460713395762
경주풍력,2023-10-27T20:00:00+09:00,1,5814.04048145205
경주풍력,2023-10-27T21:00:00+09:00,1,6541.942177258801
경주풍력,2023-10-27T22:00:00+09:00,1,6304.766027488379
경주풍력,2023-10-27T23:00:00+09:00,1,6115.317596152966
경주풍력,2023-10-28T00:00:00+09:00,1,5637.042815985718
경주풍력,2023-10-28T01:00:00+09:00,1,1998.6524832057012
경주풍력,2023-10-28T02:00:00+09:00,1,2129.216052532979
경주풍력,2023-10-28T03:00:00+09:00,1,2391.8249291195198
경주풍력,2023-10-28T04:00:00+09:00,1,3663.5539430386584
경주풍력,2023-10-28T05:00:00+09:00,1,5145.117898306589
경주풍력,2023-10-28T06:00:00+09:00,1,3873.9916792742606
경주풍력,2023-10-28T07:00:00+09:00,1,2587.565868502107
경주풍력,2023-10-28T08:00:00+09:00,1,2871.221422377755
경주풍력,2023-10-28T09:00:00+09:00,1,2110.9249683150056
경주풍력,2023-10-28T10:00:00+09:00,1,2358.704368873483
경주풍력,2023-10-28T11:00:00+09:00,1,2546.8524057671084
경주풍력,2023-10-28T12:00:00+09:00,1,1242.1294635702698
경주풍력,2023-10-28T13:00:00+09:00,1,339.82780998445196
경주풍력,2023-10-28T14:00:00+09:00,1,231.62437323009908
경주풍력,2023-10-28T15:00:00+09:00,1,387.90963324756194
경주풍력,2023-10-28T16:00:00+09:00,1,297.28178137095256
경주풍력,2023-10-28T17:00:00+09:00,1,912.9154109876754
경주풍력,2023-10-28T18:00:00+09:00,1,926.5425477508097
경주풍력,2023-10-28T19:00:00+09:00,1,1621.8333047144188
경주풍력,2023-10-28T20:00:00+09:00,1,2460.6173425402076
경주풍력,2023-10-28T21:00:00+09:00,1,1892.4160929907757
경주풍력,2023-10-28T22:00:00+09:00,1,1338.2379010255927
경주풍력,2023-10-28T23:00:00+09:00,1,1191.4144791265298
경주풍력,2023-10-29T00:00:00+09:00,1,1741.4559298543081
경주풍력,2023-10-29T01:00:00+09:00,1,3793.6620992046987
경주풍력,2023-10-29T02:00:00+09:00,1,2555.8800552552348
경주풍력,2023-10-29T03:00:00+09:00,1,1732.7262891218934
경주풍력,2023-10-29T04:00:00+09:00,1,2535.8585596102475
경주풍력,2023-10-29T05:00:00+09:00,1,2094.9313926588547
경주풍력,2023-10-29T06:00:00+09:00,1,2496.7907043802243
경주풍력,2023-10-29T07:00:00+09:00,1,1780.1453034391407
경주풍력,2023-10-29T08:00:00+09:00,1,2048.198042871685
경주풍력,2023-10-29T09:00:00+09:00,1,1742.5291210328205
경주풍력,2023-10-29T10:00:00+09:00,1,1798.4734745821943
경주풍력,2023-10-29T11:00:00+09:00,1,2068.5324184122737
경주풍력,2023-10-29T12:00:00+09:00,1,476.7235946031433
경주풍력,2023-10-29T13:00:00+09:00,1,590.5452239309552
경주풍력,2023-10-29T14:00:00+09:00,1,654.1271842902697
경주풍력,2023-10-29T15:00:00+09:00,1,494.416273741027
경주풍력,2023-10-29T16:00:00+09:00,1,472.8011523075875
경주풍력,2023-10-29T17:00:00+09:00,1,1253.85079071152
경주풍력,2023-10-29T18:00:00+09:00,1,1118.3588681494803
경주풍력,2023-10-29T19:00:00+09:00,1,1240.7588973694665
경주풍력,2023-10-29T20:00:00+09:00,1,1020.9963610208233
경주풍력,2023-10-29T21:00:00+09:00,1,806.2136468562239
경주풍력,2023-10-29T22:00:00+09:00,1,663.0259668051522
경주풍력,2023-10-29T23:00:00+09:00,1,553.1290856909718
경주풍력,2023-10-30T00:00:00+09:00,1,672.4101745911385
경주풍력,2023-10-30T01:00:00+09:00,1,766.6737509292889
경주풍력,2023-10-30T02:00:00+09:00,1,728.8094326987348
경주풍력,2023-10-30T03:00:00+09:00,1,766.9557178038776
경주풍력,2023-10-30T04:00:00+09:00,1,1766.4917903119713
경주풍력,2023-10-30T05:00:00+09:00,1,3522.010047096927
경주풍력,2023-10-30T06:00:00+09:00,1,3945.4713996209807
경주풍력,2023-10-30T07:00:00+09:00,1,3895.2883726248615
경주풍력,2023-10-30T08:00:00+09:00,1,4787.297362773873
경주풍력,2023-10-30T09:00:00+09:00,1,3546.969833365415
경주풍력,2023-10-30T10:00:00+09:00,1,1828.055533666553
경주풍력,2023-10-30T11:00:00+09:00,1,1048.1251165768863
경주풍력,2023-10-30T12:00:00+09:00,1,740.9446498739662
경주풍력,2023-10-30T13:00:00+09:00,1,247.72683198016966
경주풍력,2023-10-30T14:00:00+09:00,1,28.57432530695587
경주풍력,2023-10-30T15:00:00+09:00,1,110.34620158322923
경주풍력,2023-10-30T16:00:00+09:00,1,14.218197973867063
경주풍력,2023-10-30T17:00:00+09:00,1,180.41372096745818
경주풍력,2023-10-30T18:00:00+09:00,1,224.91017380295125
경주풍력,2023-10-30T19:00:00+09:00,1,336.37638641507147
경주풍력,2023-10-30T20:00:00+09:00,1,728.3237858815719
경주풍력,2023-10-30T21:00:00+09:00,1,1041.1746824469474
경주풍력,2023-10-30T22:00:00+09:00,1,1382.656139066812
경주풍력,2023-10-30T23:00:00+09:00,1,1319.7429990334922
경주풍력,2023-10-31T00:00:00+09:00,1,1086.1626398907492
경주풍력,2023-10-31T01:00:00+09:00,1,2682.773638796606
경주풍력,2023-10-31T02:00:00+09:00,1,4346.735821848356
경주풍력,2023-10-31T03:00:00+09:00,1,4535.360976349305
경주풍력,2023-10-31T04:00:00+09:00,1,5628.309909421718
경주풍력,2023-10-31T05:00:00+09:00,1,5829.48299708526
경주풍력,2023-10-31T06:00:00+09:00,1,6710.146149631897
경주풍력,2023-10-31T07:00:00+09:00,1,6537.104394917249
경주풍력,2023-10-31T08:00:00+09:00,1,6485.477808256469
경주풍력,2023-10-31T09:00:00+09:00,1,5308.287948102175
경주풍력,2023-10-31T10:00:00+09:00,1,3965.494362929257
경주풍력,2023-10-31T11:00:00+09:00,1,3263.0154466496897
경주풍력,2023-10-31T12:00:00+09:00,1,3051.5755059517637
경주풍력,2023-10-31T13:00:00+09:00,1,2070.9873035083374
경주풍력,2023-10-31T14:00:00+09:00,1,1514.6674732302827
경주풍력,2023-10-31T15:00:00+09:00,1,1242.8537610625144
경주풍력,2023-10-31T16:00:00+09:00,1,848.920510213019
경주풍력,2023-10-31T17:00:00+09:00,1,126.85069502406986
경주풍력,2023-10-31T18:00:00+09:00,1,10.730226488915832
경주풍력,2023-10-31T19:00:00+09:00,1,695.7329984674734
경주풍력,2023-10-31T20:00:00+09:00,1,2892.0239376737004
경주풍력,2023-10-31T21:00:00+09:00,1,5526.26295296316
경주풍력,2023-10-31T22:00:00+09:00,1,6793.572638238912
경주풍력,2023-10-31T23:00:00+09:00,1,7562.00582793715
경주풍력,2023-11-01T00:00:00+09:00,1,6072.063302335019
경주풍력,2023-11-01T01:00:00+09:00,1,4932.489856804832
경주풍력,2023-11-01T02:00:00+09:00,1,4720.696629046431
경주풍력,2023-11-01T03:00:00+09:00,1,4227.653336628332
경주풍력,2023-11-01T04:00:00+09:00,1,6540.743686989332
경주풍력,2023-11-01T05:00:00+09:00,1,6206.928902071309
경주풍력,2023-11-01T06:00:00+09:00,1,5666.973636811062
경주풍력,2023-11-01T07:00:00+09:00,1,6316.026879696115
경주풍력,2023-11-01T08:00:00+09:00,1,6961.192540739712
경주풍력,2023-11-01T09:00:00+09:00,1,5226.864663669199
경주풍력,2023-11-01T10:00:00+09:00,1,2407.5486274352643
경주풍력,2023-11-01T11:00:00+09:00,1,747.1530587284233
경주풍력,2023-11-01T12:00:00+09:00,1,972.1520273128572
경주풍력,2023-11-01T13:00:00+09:00,1,3311.9679851645624
경주풍력,2023-11-01T14:00:00+09:00,1,2477.842960806249
경주풍력,2023-11-01T15:00:00+09:00,1,3706.5273635265658
경주풍력,2023-11-01T16:00:00+09:00,1,4873.152638864775
경주풍력,2023-11-01T17:00:00+09:00,1,4412.390201903163
경주풍력,2023-11-01T18:00:00+09:00,1,9534.901782264715
경주풍력,2023-11-01T19:00:00+09:00,1,9622.938668933439
경주풍력,2023-11-01T20:00:00+09:00,1,7533.258264740849
경주풍력,2023-11-01T21:00:00+09:00,1,10314.205484180358
경주풍력,2023-11-01T22:00:00+09:00,1,11097.421622991635
경주풍력,2023-11-01T23:00:00+09:00,1,12020.468479635212
경주풍력,2023-11-02T00:00:00+09:00,1,10695.568965745919
경주풍력,2023-11-02T01:00:00+09:00,1,13685.704409295216
경주풍력,2023-11-02T02:00:00+09:00,1,14450.913106232158
경주풍력,2023-11-02T03:00:00+09:00,1,12954.287670637808
경주풍력,2023-11-02T04:00:00+09:00,1,11519.820341734987
경주풍력,2023-11-02T05:00:00+09:00,1,9924.153530951164
경주풍력,2023-11-02T06:00:00+09:00,1,8835.526478419788
경주풍력,2023-11-02T07:00:00+09:00,1,6510.338897152022
경주풍력,2023-11-02T08:00:00+09:00,1,10013.396469607622
경주풍력,2023-11-02T09:00:00+09:00,1,8584.9313264973
경주풍력,2023-11-02T10:00:00+09:00,1,3316.9502571458706
경주풍력,2023-11-02T11:00:00+09:00,1,927.2864033655633
경주풍력,2023-11-02T12:00:00+09:00,1,1724.6101174116347
경주풍력,2023-11-02T13:00:00+09:00,1,1555.5722322696174
경주풍력,2023-11-02T14:00:00+09:00,1,1967.617699305808
경주풍력,2023-11-02T15:00:00+09:00,1,3051.4991919684603
경주풍력,2023-11-02T16:00:00+09:00,1,4005.9104252707507
경주풍력,2023-11-02T17:00:00+09:00,1,3329.339494037582
경주풍력,2023-11-02T18:00:00+09:00,1,5063.9554824191055
경주풍력,2023-11-02T19:00:00+09:00,1,7962.777752240221
경주풍력,2023-11-02T20:00:00+09:00,1,8720.451646496414
경주풍력,2023-11-02T21:00:00+09:00,1,8674.387387336523
경주풍력,2023-11-02T22:00:00+09:00,1,5293.401983590671
경주풍력,2023-11-02T23:00:00+09:00,1,7074.6877402450455
경주풍력,2023-11-03T00:00:00+09:00,1,8674.858507386642
경주풍력,2023-11-03T01:00:00+09:00,1,8977.839858549529
경주풍력,2023-11-03T02:00:00+09:00,1,8898.195992501518
경주풍력,2023-11-03T03:00:00+09:00,1,8583.556854873026
경주풍력,2023-11-03T04:00:00+09:00,1,9433.928810690742
경주풍력,2023-11-03T05:00:00+09:00,1,10301.89211934272
경주풍력,2023-11-03T06:00:00+09:00,1,11550.534695585206
경주풍력,2023-11-03T07:00:00+09:00,1,10652.446838959093
경주풍력,2023-11-03T08:00:00+09:00,1,7876.066037967959
경주풍력,2023-11-03T09:00:00+09:00,1,4818.529760175383
경주풍력,2023-11-03T10:00:00+09:00,1,4328.483169680792
경주풍력,2023-11-03T11:00:00+09:00,1,6301.02458687676
경주풍력,2023-11-03T12:00:00+09:00,1,7044.528717242966
경주풍력,2023-11-03T13:00:00+09:00,1,8633.898117247589
경주풍력,2023-11-03T14:00:00+09:00,1,7652.9134687235755
경주풍력,2023-11-03T15:00:00+09:00,1,7640.314418401128
경주풍력,2023-11-03T16:00:00+09:00,1,7545.92250770521
경주풍력,2023-11-03T17:00:00+09:00,1,6420.0476439981285
경주풍력,2023-11-03T18:00:00+09:00,1,7503.498369796678
경주풍력,2023-11-03T19:00:00+09:00,1,8434.744702155747
경주풍력,2023-11-03T20:00:00+09:00,1,9273.688090563584
경주풍력,2023-11-03T21:00:00+09:00,1,8813.89877430861
경주풍력,2023-11-03T22:00:00+09:00,1,8727.058120808868
경주풍력,2023-11-03T23:00:00+09:00,1,8791.60628409803
경주풍력,2023-11-04T00:00:00+09:00,1,7660.596841741055
경주풍력,2023-11-04T01:00:00+09:00,1,5388.334169524315
경주풍력,2023-11-04T02:00:00+09:00,1,4060.739360825634
경주풍력,2023-11-04T03:00:00+09:00,1,2349.557351432618
경주풍력,2023-11-04T04:00:00+09:00,1,1916.380686879891
경주풍력,2023-11-04T05:00:00+09:00,1,5431.987119695314
경주풍력,2023-11-04T06:00:00+09:00,1,6129.960870500739
경주풍력,2023-11-04T07:00:00+09:00,1,6585.434926497447
경주풍력,2023-11-04T08:00:00+09:00,1,3782.809138451314
경주풍력,2023-11-04T09:00:00+09:00,1,1112.0500570399372
경주풍력,2023-11-04T10:00:00+09:00,1,584.9303342327139
경주풍력,2023-11-04T11:00:00+09:00,1,570.8629175841907
경주풍력,2023-11-04T12:00:00+09:00,1,1513.3950320444428
경주풍력,2023-11-04T13:00:00+09:00,1,2281.5035528873523
경주풍력,2023-11-04T14:00:00+09:00,1,4905.802276704518
경주풍력,2023-11-04T15:00:00+09:00,1,6753.623226031995
경주풍력,2023-11-04T16:00:00+09:00,1,7941.3699940151755
경주풍력,2023-11-04T17:00:00+09:00,1,5723.5632745437615
